Id_Customer;Y;Customer_Type;BirthDate;Customer_Open_Date;P_Client;Educational_Level;Marital_Status;Number_Of_Dependant;Years_At_Residence;Net_Annual_Income;Years_At_Business;Prod_Sub_Category;Prod_Decision_Date;Source;Type_Of_Residence;Nb_Of_Products;Prod_Closed_Date;Prod_Category;;;
8557;0;Non Existing Client;01/04/1974;19/03/2012;NP_Client;University;Married;0;25;50;10;C;20/03/2012;Sales;Owned;1;;B;;;
842;0;Non Existing Client;19/11/1953;08/06/2011;NP_Client;Master/PhD;Married;2;12;18;1;C;09/06/2011;Sales;Owned;1;;B;;;
4133;0;Non Existing Client;14/06/1972;11/10/2011;NP_Client;University;Married;0;15;30;1;C;12/10/2011;Sales;Owned;1;;B;;;
8567;0;Non Existing Client;07/06/1982;19/03/2012;NP_Client;University;Married;1;10;36;1;C;20/03/2012;Sales;Owned;1;;B;;;
6595;0;Non Existing Client;15/09/1989;09/01/2012;NP_Client;University;Single;0;1;36;1;C;15/01/2012;Sales;Owned;1;;B;;;
6976;0;Existing Client;18/06/1989;10/01/2008;NP_Client;University;Single;0;18;42;3;G;15/02/2012;Branch;Owned;1;;B;;;
5888;0;Non Existing Client;07/09/1964;24/11/2011;NP_Client;University;Married;0;10;36;3;C;25/12/2011;Sales;Owned;1;;B;;;
7691;0;Non Existing Client;28/10/1979;26/02/2012;NP_Client;University;Married;0;1;36;1;C;26/02/2012;Sales;Owned;1;;D;;;
1895;0;Existing Client;01/01/1980;09/09/2007;NP_Client;University;Married;0;5;20;1;C;22/08/2011;Sales;Owned;1;;B;;;
3907;0;Non Existing Client;18/06/1976;27/09/2011;NP_Client;University;Married;2;1;18;2;C;29/09/2011;Sales;Owned;1;;B;;;
2342;0;Existing Client;07/12/1953;08/08/2011;NP_Client;University;Married;3;9;50,004;38;C;14/08/2011;Sales;Owned;1;;L;;;
1529;0;Non Existing Client;30/05/1978;13/07/2011;NP_Client;University;Married;0;8;20;1;C;16/07/2011;Sales;Owned;2;;B;;;
5232;0;Existing Client;17/01/1982;15/03/2010;NP_Client;University;Married;1;1;25;1;C;12/12/2011;Sales;Owned;1;17/02/2013;B;;;
2018;0;Existing Client;25/07/1958;02/06/2010;NP_Client;University;Married;0;15;100;1;G;14/08/2011;Sales;Owned;1;;C;;;
9538;0;Non Existing Client;09/01/1974;24/04/2012;NP_Client;University;Married;2;1;36;1;C;26/04/2012;Sales;Owned;1;;B;;;
6687;0;Non Existing Client;22/06/1973;17/01/2012;NP_Client;University;Married;0;15;36;1;C;18/01/2012;Sales;Owned;1;;B;;;
685;0;Existing Client;01/04/1965;20/04/2011;NP_Client;Master/PhD;Married;1;6;100;15;C;19/06/2011;Branch;Owned;1;;C;;;
3864;0;Existing Client;21/02/1961;19/09/2011;NP_Client;University;Married;2;4;35,4;11;C;29/09/2011;Branch;Parents;1;;K;;;
2560;0;Non Existing Client;25/03/1986;16/08/2011;NP_Client;University;Married;1;12;18;2;C;22/08/2011;Sales;Old rent;1;;D;;;
4780;0;Non Existing Client;05/09/1964;26/10/2011;NP_Client;University;Married;0;18;36;17;G;30/10/2011;Branch;Owned;1;;B;;;
8432;0;Non Existing Client;29/03/1971;05/03/2012;NP_Client;University;Married;0;15;36;1;C;13/03/2012;Sales;Owned;1;;B;;;
1843;0;Non Existing Client;29/12/1971;22/08/2011;NP_Client;University;Married;2;4;18;2;C;23/08/2011;Sales;Owned;1;;B;;;
1357;0;Existing Client;11/05/1967;21/06/2011;NP_Client;University;Married;4;18;18;2;C;27/07/2011;Sales;Owned;1;;B;;;
1666;0;Non Existing Client;01/09/1971;19/07/2011;NP_Client;University;Married;0;10;36;3;C;24/07/2011;Sales;Owned;1;;B;;;
8367;0;Non Existing Client;04/09/1986;08/03/2012;NP_Client;University;Single;0;2;18;2;C;11/03/2012;Sales;Owned;1;;B;;;
359;1;Non Existing Client;01/04/1949;15/05/2011;NP_Client;University;Widowed;2;40;18;2;C;19/05/2011;Branch;Owned;1;29/12/2011;B;;;
7761;0;Existing Client;17/02/1960;02/07/2006;NP_Client;University;Married;2;5;36;5;C;31/01/2012;Sales;Owned;1;;B;;;
5380;0;Non Existing Client;14/04/1971;23/11/2011;NP_Client;University;Married;0;10;36;3;C;29/11/2011;Sales;Owned;1;;D;;;
8572;0;Non Existing Client;20/07/1974;18/03/2012;NP_Client;University;Single;0;10;36;10;C;20/03/2012;Sales;Owned;1;;K;;;
2810;0;Existing Client;05/04/1986;28/07/2008;NP_Client;University;Single;0;25;30,552;2;C;21/09/2011;Sales;Owned;1;;D;;;
6003;0;Existing Client;01/02/1985;09/04/2008;P_Client;University;Single;0;26;47,4;4;G;18/01/2012;Branch;Old rent;1;;G;;;
5740;1;Non Existing Client;13/07/1969;13/12/2011;NP_Client;University;Married;4;1;36;1;C;14/12/2011;Sales;Owned;1;29/11/2012;B;;;
74;0;Existing Client;01/11/1956;22/03/2009;NP_Client;University;Married;2;11;140;14;C;30/05/2011;Sales;Owned;1;;D;;;
1890;0;Existing Client;01/01/1972;04/07/2007;P_Client;University;Married;3;10;36;3;C;16/08/2011;Sales;Owned;1;;D;;;
1300;0;Existing Client;01/07/1976;23/08/2010;NP_Client;Master/PhD;Married;2;10;36;6;C;29/07/2011;Sales;Owned;1;;C;;;
4085;0;Non Existing Client;30/09/1989;10/10/2011;NP_Client;University;Single;0;1;20;1;C;11/10/2011;Sales;Owned;1;;D;;;
3994;0;Non Existing Client;25/06/1984;03/10/2011;NP_Client;University;Married;2;1;36;1;C;04/10/2011;Sales;Owned;1;;B;;;
3771;0;Existing Client;27/06/1985;22/08/2010;P_Client;University;Single;0;10;40,788;1;G;05/10/2011;Branch;Old rent;1;30/05/2013;G;;;
297;0;Non Existing Client;14/06/1967;09/05/2011;NP_Client;University;Married;4;12;72;11;C;15/05/2011;Sales;Owned;1;;B;;;
7433;0;Non Existing Client;15/04/1986;13/02/2012;NP_Client;Secondary or Less;Married;0;1;36;1;C;14/02/2012;Sales;Owned;1;;B;;;
1211;0;Existing Client;30/10/1980;01/11/2007;NP_Client;University;Married;2;15;30;1;C;22/07/2011;Sales;Owned;1;;B;;;
1537;0;Non Existing Client;23/07/1962;11/07/2011;NP_Client;University;Married;0;1;36;1;C;18/07/2011;Sales;Owned;1;;B;;;
3908;0;Non Existing Client;11/10/1953;28/09/2011;NP_Client;University;Married;3;30;20;1;C;28/09/2011;Sales;Owned;1;;B;;;
6264;0;Non Existing Client;14/06/1972;28/12/2011;NP_Client;University;Married;2;8;18;2;C;02/01/2012;Sales;Owned;1;;B;;;
1396;0;Non Existing Client;01/10/1983;03/07/2011;NP_Client;University;Single;0;6;20;1;C;05/07/2011;Sales;Owned;1;;B;;;
2681;0;Existing Client;02/12/1953;01/11/1993;NP_Client;University;Married;2;15;50;10;C;20/08/2011;Sales;Owned;1;;B;;;
4106;0;Non Existing Client;05/09/1948;10/10/2011;NP_Client;University;Widowed;2;10;36;1;C;11/10/2011;Sales;Owned;1;;B;;;
676;0;Non Existing Client;23/12/1956;23/05/2011;NP_Client;University;Married;3;20;18;1;C;31/05/2011;Sales;Owned;1;;B;;;
1626;0;Non Existing Client;07/07/1976;19/07/2011;NP_Client;University;Married;2;1;36;1;C;21/07/2011;Sales;Owned;1;;B;;;
506;0;Existing Client;26/04/1983;06/07/2005;P_Client;University;Married;1;15;159;1;C;23/06/2011;Sales;Owned;1;;G;;;
3112;0;Non Existing Client;20/08/1982;05/09/2011;NP_Client;University;Married;3;5;216;4;G;08/09/2011;Branch;Owned;1;;K;;;
6084;0;Existing Client;12/11/1979;23/09/2010;NP_Client;University;Single;0;2;18;2;G;10/01/2012;Sales;Parents;1;;C;;;
538;0;Existing Client;08/01/1954;20/01/2008;NP_Client;Master/PhD;Married;2;5;18;1;C;12/06/2011;Sales;Owned;1;;D;;;
2964;0;Existing Client;01/10/1987;20/04/2011;P_Client;University;Single;0;20;18;2;C;06/09/2011;Branch;Owned;1;23/01/2013;G;;;
8243;0;Non Existing Client;04/10/1956;04/03/2012;NP_Client;University;Married;0;1;36;1;C;05/03/2012;Sales;Owned;1;22/05/2013;B;;;
1790;0;Non Existing Client;20/11/1947;24/07/2011;NP_Client;Diploma;Widowed;2;30;18;2;C;27/07/2011;Sales;Old rent;1;;B;;;
7903;0;Existing Client;19/02/1952;22/03/2009;NP_Client;University;Married;0;32;18;2;C;08/03/2012;Sales;Owned;1;;D;;;
727;0;Existing Client;04/04/1981;29/05/2011;NP_Client;University;Single;0;4;30;1;C;08/06/2011;Branch;Parents;1;;L;;;
7097;0;Existing Client;07/08/1969;17/05/2011;NP_Client;University;Single;0;2;18;2;C;21/02/2012;Sales;Old rent;1;;B;;;
9454;0;Non Existing Client;18/05/1984;21/04/2012;NP_Client;University;Single;0;1;36;1;C;22/04/2012;Sales;Owned;1;;D;;;
6450;0;Non Existing Client;10/11/1975;27/12/2011;NP_Client;University;Married;0;15;30;1;C;09/01/2012;Sales;Owned;1;;B;;;
1292;0;Existing Client;21/03/1960;27/05/2010;NP_Client;University;Married;2;15;30;1;C;22/07/2011;Sales;Owned;1;;B;;;
328;0;Non Existing Client;24/10/1965;15/05/2011;NP_Client;University;Married;0;10;18;2;C;16/05/2011;Sales;Owned;1;;B;;;
9091;0;Non Existing Client;11/08/1965;26/03/2012;NP_Client;University;Married;0;15;36;1;C;28/03/2012;Sales;Owned;1;;D;;;
6080;0;Existing Client;11/01/1974;29/08/2010;NP_Client;University;Married;0;15;30;1;C;05/01/2012;Sales;Owned;1;;B;;;
8162;0;Non Existing Client;27/01/1966;27/02/2012;NP_Client;Master/PhD;Married;0;3;18;22;C;04/03/2012;Sales;Owned;1;;B;;;
4498;0;Existing Client;26/11/1956;02/07/2006;P_Client;University;Married;0;2;360;1;G;29/09/2011;Branch;Owned;1;;G;;;
8239;0;Non Existing Client;10/09/1975;04/03/2012;NP_Client;University;Married;0;1;36;1;C;05/03/2012;Sales;Owned;1;;B;;;
1682;0;Non Existing Client;11/08/1968;19/07/2011;NP_Client;University;Single;0;1;20;1;C;22/07/2011;Sales;Owned;1;;D;;;
7129;1;Existing Client;01/08/1987;21/12/2011;NP_Client;University;Single;0;2;18;2;C;29/01/2012;Sales;Owned;1;30/09/2012;L;;;
6900;0;Existing Client;21/01/1969;21/04/2004;NP_Client;University;Married;3;11;25;1;C;05/01/2012;Sales;Owned;1;;B;;;
3873;1;Existing Client;05/07/1974;26/09/2011;NP_Client;University;Single;0;37;96;4;C;18/10/2011;Branch;Owned;1;29/11/2012;L;;;
2594;0;Non Existing Client;27/08/1986;21/08/2011;NP_Client;University;Single;0;10;24;2;C;23/08/2011;Branch;Owned;1;;B;;;
7732;0;Existing Client;06/06/1958;03/03/1998;NP_Client;University;Married;1;25;450;15;P;26/02/2012;Branch;Owned;1;;E;;;
667;0;Existing Client;11/03/1968;04/01/2011;NP_Client;University;Married;3;15;120;15;G;31/05/2011;Branch;Old rent;1;;J;;;
7725;0;Non Existing Client;01/04/1959;26/02/2012;NP_Client;University;Married;0;15;18;22;C;27/02/2012;Sales;Owned;1;;B;;;
298;0;Non Existing Client;30/08/1980;18/04/2011;NP_Client;University;Single;0;6;18;1;C;12/05/2011;Sales;Owned;1;;B;;;
9122;0;Non Existing Client;29/09/1986;27/03/2012;NP_Client;University;Married;0;1;36;1;C;30/03/2012;Sales;Owned;1;;D;;;
3491;0;Non Existing Client;16/12/1962;14/09/2011;NP_Client;University;Married;2;30;20;1;C;26/09/2011;Branch;Old rent;2;20/06/2012;D;;;
4254;0;Non Existing Client;22/09/1957;10/10/2011;NP_Client;Master/PhD;Married;0;1;20;1;C;18/10/2011;Sales;Owned;1;;C;;;
8539;0;Non Existing Client;01/06/1955;15/03/2012;NP_Client;University;Married;0;5;36;1;C;19/03/2012;Sales;Owned;1;;B;;;
7032;0;Existing Client;29/08/1968;11/06/2009;NP_Client;University;Married;3;1;36;1;C;16/02/2012;Sales;Owned;1;;B;;;
7914;0;Existing Client;08/11/1950;15/04/2009;NP_Client;University;Married;0;2;18;2;C;29/02/2012;Sales;Old rent;1;;B;;;
6102;0;Existing Client;05/05/1965;26/01/2011;P_Client;University;Married;3;5;72;10;G;02/01/2012;Branch;Owned;1;;G;;;
2975;1;Existing Client;06/10/1955;12/06/2011;NP_Client;Master/PhD;Married;3;50;18;2;G;15/09/2011;Sales;Old rent;1;31/05/2012;C;;;
2611;0;Non Existing Client;23/06/1961;16/08/2011;NP_Client;University;Married;2;15;30;1;C;17/08/2011;Sales;Owned;1;;B;;;
1252;0;Existing Client;06/12/1978;22/04/2009;NP_Client;University;Married;3;9;36;1;C;25/07/2011;Sales;Owned;1;;D;;;
2983;0;Existing Client;08/10/1981;14/07/2011;NP_Client;University;Married;1;5;84;2;G;05/09/2011;Branch;Owned;1;;L;;;
9549;0;Non Existing Client;16/06/1983;26/04/2012;NP_Client;University;Single;0;28;18;2;C;28/04/2012;Sales;Owned;1;;B;;;
8713;0;Non Existing Client;02/06/1982;25/03/2012;NP_Client;University;Married;0;15;36;1;C;27/03/2012;Sales;Owned;1;;B;;;
5104;0;Existing Client;27/03/1965;21/06/2001;P_Client;University;Married;0;10;36;3;C;31/10/2011;Sales;Owned;2;;E;;;
3011;0;Existing Client;20/06/1960;24/08/2011;NP_Client;University;Married;2;1;36;1;C;15/09/2011;Sales;Owned;1;;B;;;
2934;0;Existing Client;06/06/1968;05/12/2010;NP_Client;University;Widowed;4;5;36;5;C;26/09/2011;Sales;Owned;1;;B;;;
4982;0;Non Existing Client;01/10/1964;16/11/2011;NP_Client;University;Married;0;15;30;1;C;17/11/2011;Sales;Owned;1;;B;;;
2466;0;Non Existing Client;16/08/1948;14/08/2011;NP_Client;University;Married;3;10;36;3;C;15/08/2011;Sales;Owned;1;;B;;;
785;0;Non Existing Client;30/09/1977;09/05/2011;NP_Client;Master/PhD;Married;0;4;100;3;C;06/06/2011;Sales;Owned;3;22/08/2012;C;;;
7360;0;Non Existing Client;01/11/1982;09/02/2012;NP_Client;University;Married;1;10;36;1;C;09/02/2012;Sales;Owned;1;;B;;;
9095;0;Non Existing Client;24/03/1959;25/03/2012;NP_Client;University;Married;3;22;202,764;23;G;28/03/2012;Branch;Owned;1;;D;;;
1525;0;Non Existing Client;21/06/1966;13/07/2011;NP_Client;University;Married;2;45;36;1;C;16/07/2011;Sales;Old rent;1;;D;;;
3868;0;Non Existing Client;06/10/1980;14/09/2011;NP_Client;Master/PhD;Married;2;8;24;1;C;16/10/2011;Branch;Owned;1;10/05/2012;C;;;
6640;0;Non Existing Client;10/02/1988;10/01/2012;NP_Client;University;Married;0;1;50;1;C;17/01/2012;Sales;Owned;1;;B;;;
814;0;Non Existing Client;03/07/1964;18/05/2011;NP_Client;University;Married;6;25;30,6;4;C;07/06/2011;Branch;Owned;1;;K;;;
6572;1;Existing Client;03/05/1953;16/01/2012;NP_Client;University;Married;2;10;36;3;G;24/01/2012;Sales;Owned;1;29/11/2012;C;;;
3965;0;Existing Client;18/04/1980;03/10/2011;NP_Client;Master/PhD;Married;1;10;20;1;C;13/10/2011;Sales;Old rent;2;;C;;;
5165;0;Existing Client;01/11/1982;14/02/2008;NP_Client;University;Single;0;30;50;3;C;11/12/2011;Branch;Parents;1;10/01/2013;D;;;
7256;0;Existing Client;15/02/1978;01/02/2012;NP_Client;University;Married;0;1;187,2;0;G;19/02/2012;Branch;Owned;2;02/01/2013;J;;;
5281;1;Existing Client;17/09/1962;17/07/2011;NP_Client;University;Married;2;25;25;1;C;11/12/2011;Sales;Owned;1;28/02/2013;D;;;
6959;0;Existing Client;06/12/1983;04/04/2007;P_Client;University;Married;1;28;131,301;5;G;23/02/2012;Branch;Parents;1;;G;;;
3595;0;Existing Client;27/04/1956;05/09/2006;NP_Client;University;Married;0;10;36;15;C;26/10/2011;Sales;Owned;1;;L;;;
3193;0;Non Existing Client;11/09/1980;05/09/2011;NP_Client;Master/PhD;Single;0;31;20;1;C;13/09/2011;Sales;Old rent;1;30/05/2013;C;;;
9348;0;Non Existing Client;12/04/1962;11/04/2012;NP_Client;University;Married;0;15;36;1;C;12/04/2012;Sales;Owned;1;;B;;;
6767;0;Non Existing Client;29/12/1964;21/01/2012;NP_Client;University;Married;3;10;36;1;C;22/01/2012;Sales;Owned;1;05/05/2013;B;;;
2724;0;Existing Client;24/02/1975;01/07/2005;NP_Client;University;Married;2;11;20;1;C;24/08/2011;Sales;Owned;1;;B;;;
8199;1;Existing Client;01/06/1985;01/03/2012;NP_Client;University;Single;0;20;60;2;C;25/03/2012;Sales;Owned;1;30/09/2012;L;;;
4232;0;Non Existing Client;28/08/1980;11/10/2011;NP_Client;University;Married;0;15;28,548;4;C;19/10/2011;Sales;Owned;1;30/05/2013;K;;;
1467;0;Non Existing Client;20/06/1962;07/07/2011;NP_Client;University;Married;3;6;36;3;C;11/07/2011;Sales;Owned;1;;B;;;
9166;0;Non Existing Client;22/09/1978;02/04/2012;NP_Client;University;Married;3;10;36;10;C;03/04/2012;Sales;Owned;1;;D;;;
4792;0;Non Existing Client;10/04/1956;30/10/2011;NP_Client;University;Married;0;15;30;1;C;31/10/2011;Sales;Owned;1;;D;;;
5215;0;Existing Client;10/02/1959;01/10/2009;NP_Client;Master/PhD;Married;0;2;18;2;G;24/11/2011;Sales;New rent;1;;C;;;
6189;0;Non Existing Client;17/10/1957;26/12/2011;NP_Client;University;Married;1;21;25;1;C;17/01/2012;Sales;Owned;1;;B;;;
8839;0;Existing Client;06/02/1962;21/03/2006;NP_Client;University;Married;2;10;300;17;P;19/04/2012;Branch;Owned;1;;E;;;
8977;0;Existing Client;08/07/1973;21/06/2011;P_Client;University;Married;0;37;36;1;C;11/04/2012;Branch;Old rent;1;;G;;;
9148;0;Existing Client;06/02/1984;03/04/2012;NP_Client;University;Married;0;10;36;5;C;09/04/2012;Sales;Owned;1;;C;;;
1708;0;Non Existing Client;06/09/1963;17/07/2011;NP_Client;University;Married;4;1;20;1;C;25/07/2011;Sales;New rent;1;;B;;;
8680;0;Non Existing Client;20/11/1980;25/03/2012;NP_Client;University;Married;2;10;50;2;C;26/03/2012;Sales;Owned;1;;B;;;
4867;0;Non Existing Client;17/08/1976;05/11/2011;NP_Client;University;Married;2;3;457,728;5;G;10/11/2011;Branch;Owned;1;;B;;;
4913;0;Non Existing Client;23/08/1981;13/11/2011;NP_Client;University;Married;0;15;30;1;C;14/11/2011;Sales;Owned;1;;B;;;
162;0;Existing Client;03/08/1964;03/04/2011;NP_Client;University;Married;3;47;50;24;C;03/05/2011;Branch;Owned;1;;L;;;
833;0;Non Existing Client;04/08/1983;07/06/2011;NP_Client;Master/PhD;Married;0;1;36;1;C;08/06/2011;Sales;Owned;1;18/02/2013;B;;;
5013;0;Non Existing Client;02/10/1957;17/11/2011;NP_Client;University;Married;2;15;100;0;C;24/11/2011;Branch;Owned;1;;B;;;
1794;0;Non Existing Client;21/02/1963;27/07/2011;NP_Client;University;Married;0;11;36;1;C;29/07/2011;Sales;Owned;1;;B;;;
32;0;Existing Client;21/12/1974;28/01/2007;NP_Client;University;Single;0;36;18;2;C;05/05/2011;Sales;Owned;1;;D;;;
861;0;Non Existing Client;13/08/1955;12/06/2011;NP_Client;University;Married;0;25;18;1;C;13/06/2011;Sales;Owned;1;;B;;;
5185;0;Existing Client;30/12/1982;25/02/2009;NP_Client;University;Married;0;1;36;1;C;07/12/2011;Sales;Owned;1;;B;;;
2898;0;Existing Client;21/05/1987;22/07/2010;P_Client;University;Single;0;16;33,588;2;C;05/09/2011;Branch;Old rent;2;12/03/2013;G;;;
4317;0;Non Existing Client;22/08/1974;20/10/2011;NP_Client;University;Married;1;10;36;1;C;25/10/2011;Sales;Owned;2;20/11/2012;B;;;
1876;0;Existing Client;16/03/1965;11/10/2006;NP_Client;University;Married;2;10;36;3;C;08/08/2011;Sales;Owned;1;;B;;;
8476;0;Non Existing Client;13/02/1983;14/03/2012;NP_Client;University;Married;1;5;50;4;C;15/03/2012;Sales;Owned;1;;B;;;
5832;0;Non Existing Client;16/03/1963;19/12/2011;NP_Client;University;Married;0;10;36;10;C;21/12/2011;Sales;Owned;1;;B;;;
343;0;Non Existing Client;02/02/1987;15/05/2011;NP_Client;University;Single;0;1;18;1;C;16/05/2011;Sales;Owned;1;;B;;;
1316;0;Existing Client;25/11/1961;04/01/2011;NP_Client;Master/PhD;Married;2;1;21;1;C;30/07/2011;Branch;Owned;1;01/02/2012;C;;;
9432;0;Non Existing Client;01/09/1959;18/04/2012;NP_Client;University;Married;1;10;36;10;C;19/04/2012;Sales;Owned;1;;B;;;
6411;0;Non Existing Client;07/05/1972;03/01/2012;NP_Client;University;Married;0;15;30;1;C;23/01/2012;Sales;Owned;1;02/12/2012;B;;;
3675;0;Existing Client;16/03/1980;17/12/2008;NP_Client;University;Married;2;15;18;5;C;16/10/2011;Sales;Owned;1;;B;;;
2855;0;Non Existing Client;07/08/1973;22/09/2011;NP_Client;University;Married;0;10;18;2;C;25/09/2011;Sales;Owned;1;;B;;;
2549;0;Non Existing Client;24/07/1982;11/08/2011;NP_Client;University;Single;0;1;36;1;G;21/08/2011;Sales;Owned;1;;C;;;
7239;0;Non Existing Client;07/01/1981;30/01/2012;NP_Client;University;Married;0;15;36;1;C;31/01/2012;Sales;Owned;2;;B;;;
6853;0;Non Existing Client;22/06/1987;16/01/2012;NP_Client;University;Single;0;20;25;1;C;18/01/2012;Sales;Owned;1;;D;;;
9020;0;Existing Client;01/05/1978;04/03/2012;NP_Client;Master/PhD;Single;0;34;36;9;G;18/04/2012;Branch;Owned;2;25/02/2013;C;;;
6512;0;Non Existing Client;27/08/1975;09/01/2012;NP_Client;University;Married;2;10;25;1;C;11/01/2012;Sales;Owned;1;;B;;;
3572;0;Existing Client;15/11/1980;03/11/2004;NP_Client;University;Married;0;31;20;1;C;27/10/2011;Sales;Owned;1;;D;;;
8002;0;Existing Client;09/04/1979;12/04/2011;NP_Client;University;Married;0;1;36;1;C;22/01/2012;Sales;Owned;1;;C;;;
8112;0;Existing Client;30/09/1969;27/02/2012;NP_Client;University;Married;0;10;36;3;G;05/03/2012;Sales;Owned;1;;C;;;
1984;0;Existing Client;13/10/1958;13/10/2009;NP_Client;University;Married;3;15;100;1;G;16/08/2011;Sales;Owned;1;;C;;;
1995;0;Existing Client;29/01/1971;24/01/2010;P_Client;University;Married;2;11;18;3;C;30/07/2011;Sales;Owned;1;;G;;;
2944;0;Existing Client;29/12/1955;02/01/2011;NP_Client;University;Married;0;7;40;29;G;22/09/2011;Branch;Owned;1;;B;;;
9073;0;Non Existing Client;30/08/1962;27/03/2012;NP_Client;University;Married;0;21;360;10;C;28/03/2012;Sales;Owned;1;;B;;;
386;0;Non Existing Client;12/08/1987;18/05/2011;NP_Client;University;Single;0;1;18;1;C;26/05/2011;Sales;Owned;1;;D;;;
7367;0;Non Existing Client;31/07/1966;08/02/2012;NP_Client;Secondary or Less;Married;2;1;36;1;C;13/02/2012;Sales;Owned;1;;D;;;
2043;0;Existing Client;13/12/1981;29/08/2010;P_Client;University;Married;1;30;39;1;C;14/08/2011;Branch;Owned;1;28/05/2013;G;;;
2193;0;Existing Client;26/03/1981;25/07/2011;NP_Client;Master/PhD;Single;0;10;36;5;G;24/08/2011;Sales;Owned;1;;C;;;
3941;0;Non Existing Client;14/05/1983;25/09/2011;NP_Client;University;Divorced;1;1;36;1;G;29/09/2011;Sales;Owned;1;;C;;;
6668;0;Non Existing Client;12/11/1972;16/01/2012;NP_Client;University;Married;0;22;18;2;C;17/01/2012;Sales;Owned;1;;B;;;
1413;0;Non Existing Client;18/08/1967;03/07/2011;NP_Client;University;Married;2;44;20;1;C;05/07/2011;Sales;Old rent;1;;B;;;
8513;0;Non Existing Client;17/01/1987;12/03/2012;NP_Client;University;Single;0;15;36;1;G;18/03/2012;Sales;Owned;1;;C;;;
8190;0;Non Existing Client;25/10/1973;18/03/2009;NP_Client;University;Married;0;1;36;1;C;29/02/2012;Sales;Owned;1;;B;;;
1086;0;Non Existing Client;21/11/1966;19/06/2011;NP_Client;University;Married;2;20;36;1;C;27/06/2011;Sales;Owned;2;;B;;;
1207;0;Existing Client;18/12/1972;05/08/2007;P_Client;Secondary or Less;Married;3;39;24;6;C;27/07/2011;Branch;Owned;1;;H;;;
6791;0;Non Existing Client;10/10/1972;19/01/2012;NP_Client;University;Married;3;10;36;3;C;23/01/2012;Sales;Owned;1;;B;;;
7345;0;Non Existing Client;20/10/1981;06/02/2012;NP_Client;University;Married;0;22;18;2;C;08/02/2012;Sales;Owned;1;;B;;;
1677;0;Non Existing Client;08/08/1981;20/07/2011;NP_Client;University;Married;2;1;20;1;C;22/07/2011;Sales;Owned;2;;B;;;
7312;0;Non Existing Client;01/05/1971;06/02/2012;NP_Client;University;Married;3;9;18;2;C;07/02/2012;Sales;Owned;1;;B;;;
2360;0;Non Existing Client;12/06/1987;08/08/2011;NP_Client;University;Single;0;3;36;1;C;09/08/2011;Sales;Owned;1;;B;;;
3299;0;Non Existing Client;28/02/1961;18/09/2011;NP_Client;University;Single;0;15;50;10;C;21/09/2011;Sales;Old rent;1;;B;;;
6775;0;Non Existing Client;11/07/1971;22/01/2012;NP_Client;University;Married;2;1;36;1;C;23/01/2012;Sales;Owned;1;;B;;;
993;0;Non Existing Client;24/02/1963;19/06/2011;NP_Client;Master/PhD;Married;3;25;20;1;C;20/06/2011;Sales;Owned;1;;B;;;
3794;0;Existing Client;16/01/1985;11/01/2011;NP_Client;University;Single;0;15;30;9;G;27/10/2011;Branch;Parents;2;13/09/2012;B;;;
927;1;Non Existing Client;03/06/1985;15/06/2011;NP_Client;University;Married;2;15;20;1;C;18/06/2011;Branch;Owned;1;29/03/2012;B;;;
8506;0;Non Existing Client;10/12/1959;15/03/2012;NP_Client;University;Married;0;10;36;3;C;18/03/2012;Sales;Owned;1;;D;;;
4373;0;Non Existing Client;31/03/1953;24/10/2011;NP_Client;University;Married;0;15;30;1;C;25/10/2011;Sales;Owned;1;;B;;;
3069;0;Non Existing Client;29/03/1970;04/09/2011;NP_Client;University;Married;4;24;36;1;C;05/09/2011;Sales;Owned;1;20/11/2012;D;;;
9001;0;Existing Client;23/08/1986;29/01/2012;P_Client;University;Single;0;15;48;1;C;19/04/2012;Branch;Owned;2;;G;;;
3008;0;Non Existing Client;24/10/1979;11/08/2011;NP_Client;University;Married;2;1;36;1;C;28/08/2011;Sales;Owned;1;;B;;;
4659;0;Non Existing Client;17/09/1952;23/11/2011;NP_Client;University;Widowed;1;30;36;29;C;24/11/2011;Branch;Parents;1;;B;;;
5523;0;Non Existing Client;23/05/1954;05/12/2011;NP_Client;University;Widowed;3;1;36;1;C;06/12/2011;Sales;Owned;1;;D;;;
8999;0;Non Existing Client;23/11/1986;19/01/2012;NP_Client;University;Married;0;1;27;0;C;26/01/2012;Sales;Parents;1;;D;;;
908;0;Non Existing Client;05/08/1960;04/05/2011;NP_Client;University;Widowed;0;1;18;1;C;16/06/2011;Sales;Owned;2;31/10/2012;B;;;
3471;0;Non Existing Client;17/10/1960;22/09/2011;NP_Client;University;Widowed;0;20;21;1;C;27/09/2011;Sales;Owned;1;;D;;;
1578;0;Non Existing Client;15/02/1971;17/07/2011;NP_Client;University;Married;0;10;36;1;C;19/07/2011;Sales;Owned;1;;B;;;
8400;1;Non Existing Client;16/12/1975;11/03/2012;NP_Client;University;Married;0;15;36;1;C;12/03/2012;Sales;Owned;1;29/11/2012;B;;;
802;0;Non Existing Client;01/11/1975;06/06/2011;NP_Client;University;Married;2;11;18;2;C;07/06/2011;Sales;Owned;1;;B;;;
7264;0;Non Existing Client;21/09/1970;31/01/2012;NP_Client;University;Married;0;15;36;1;C;01/02/2012;Sales;Owned;1;;B;;;
